code,name,kind,signgu,adstrd,x,y,area_m2
3130107,중랑동부시장(중랑교종합상가),전통시장,중랑구,상봉2동,206823.0,454827.0,7887.0
3130108,태능엔터피아(태릉시장),전통시장,중랑구,중화2동,206854.0,455524.0,4443.0
3130109,묵1동도깨비시장,전통시장,중랑구,묵1동,207110.0,457444.0,29000.0
3130110,면목골목시장(면목시장),전통시장,중랑구,면목7동,207544.0,453238.0,60053.0
3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",전통시장,중랑구,면목본동,208009.0,454485.0,90850.0
3130112,사가정시장,전통시장,중랑구,면목3·8동,208001.0,453529.0,59114.0
3130113,신아타운,전통시장,중랑구,신내2동,208347.0,456318.0,5817.0
3130114,유영시장,전통시장,중랑구,망우3동,208554.0,454672.0,5784.0
3130115,우림골목시장,전통시장,중랑구,망우본동,208640.0,455380.0,78310.0
3130116,동성타워프라자,전통시장,중랑구,신내1동,208594.0,456497.0,4108.0
3130117,정릉시장,전통시장,성북구,정릉3동,200788.0,456537.0,53318.0
3130118,정릉골 골목형상점가,전통시장,성북구,정릉4동,200875.0,456986.0,26683.0
3130119,정릉아리랑시장,전통시장,성북구,정릉2동,201059.0,455924.0,23266.0
3130120,돈암시장(돈암제일시장),전통시장,성북구,삼선동,201401.0,454697.0,20332.0
3130121,길음시장,전통시장,성북구,길음1동,201933.0,455901.0,7946.0
3130122,밤나무골시장,전통시장,성북구,월곡1동,203140.0,456580.0,6751.0
3130123,꿈의숲 장곡 골목형상점가,전통시장,성북구,장위1동,204112.0,457600.0,12762.0
3130124,번동시장,전통시장,성북구,장위3동,204237.0,457971.0,7426.0
3130125,장위전통시장,전통시장,성북구,장위2동,204520.0,456886.0,58889.0
3130126,새석관시장,전통시장,성북구,석관동,204666.0,456526.0,7327.0
3130127,석관시장,전통시장,성북구,석관동,205334.0,456601.0,7879.0
3130128,돌곶이시장(석관황금시장),전통시장,성북구,석관동,205475.0,456688.0,48175.0
3130129,장미원골목시장,전통시장,강북구,우이동,201264.0,460597.0,43525.0
3130130,수유북부골목시장,전통시장,강북구,인수동,201421.0,459635.0,4552.0
3130131,동북프라자,전통시장,강북구,삼양동,201694.0,457845.0,8454.0
3130132,삼양골목시장(삼양시장),전통시장,강북구,삼양동,201680.0,458392.0,47564.0
3130133,우이골목시장(우이시장),전통시장,강북구,수유2동,201751.0,460755.0,54278.0
3130134,"솔샘시장(미아6,7동골목시장)",전통시장,강북구,삼각산동,201740.0,457759.0,21168.0
3130135,수유중앙골목시장(수유중앙시장),전통시장,강북구,수유3동,201872.0,460117.0,30758.0
3130136,수유재래시장,전통시장,강북구,수유1동,201913.0,459134.0,10960.0
3130137,"수유전통시장(수유시장, 수유골목시장)",전통시장,강북구,수유1동,201998.0,459062.0,37023.0
3130138,수유프라자,전통시장,강북구,수유1동,202081.0,459124.0,2065.0
3130139,강북종합전통시장(강북종합골목시장),전통시장,강북구,수유3동,202329.0,460268.0,74901.0
3130140,숭인시장,전통시장,강북구,송천동,202587.0,457096.0,32450.0
3130141,강북북부골목시장,전통시장,강북구,번1동,202637.0,459570.0,30294.0
3130142,강북북부시장,전통시장,강북구,번1동,202680.0,459624.0,4209.0
3130143,방천골목시장,전통시장,강북구,송중동,202925.0,457018.0,20242.0
3130144,백운시장,전통시장,도봉구,쌍문1동,201378.0,461769.0,16119.0
3130145,쌍문역둘리상점가,전통시장,도봉구,쌍문3동,202849.0,460721.0,32420.0
3130146,쌍문시장(쌍문역골목시장),전통시장,도봉구,쌍문3동,202853.0,460960.0,108994.0
3130147,쌍문역동측상점가,전통시장,도봉구,창1동,203089.0,460798.0,33857.0
3130148,방학동도깨비시장,전통시장,도봉구,방학2동,203111.0,462837.0,42546.0
3130149,창동신창시장,전통시장,도봉구,창2동,203283.0,460012.0,58415.0
3130150,창동골목시장,전통시장,도봉구,창3동,203458.0,459884.0,39982.0
3130151,신도봉시장,전통시장,도봉구,도봉1동,203672.0,463403.0,8485.0
3130152,오!도봉거리 상점가,전통시장,도봉구,도봉2동,204052.0,463707.0,24434.0
3130153,창동역상점가,전통시장,도봉구,창4동,204350.0,461477.0,33628.0
3130154,상계주공1단지(가)상가,전통시장,노원구,상계6·7동,205249.0,460811.0,6758.0
3130155,시영B상가(중계 그린아파트 B 상가),전통시장,노원구,중계2·3동,205667.0,460390.0,8516.0
3130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),전통시장,노원구,중계2·3동,205794.0,460391.0,15764.0
3130157,상계중앙시장,전통시장,노원구,상계5동,206204.0,462218.0,52463.0
3130158,상계역전종합상가,전통시장,노원구,상계5동,206452.0,462381.0,11940.0
3130159,공릉동 도깨비시장,전통시장,노원구,공릉1동,206706.0,458084.0,57720.0
3130160,수일시장,전통시장,은평구,수색동,190733.0,453738.0,11753.0
3130161,증산종합시장,전통시장,은평구,증산동,191631.0,453575.0,8072.0
3130162,증산골목시장,전통시장,은평구,증산동,192205.0,454342.0,7969.0
3130163,응암오거리상점가,전통시장,은평구,응암3동,192561.0,454386.0,53602.0
3130164,역촌중앙시장,전통시장,은평구,갈현2동,192605.0,457088.0,5144.0
3130165,"대림골목시장(대림시장, 양지시장)",전통시장,은평구,응암3동,192702.0,454159.0,25330.0
3130166,응암시장(신응암시장),전통시장,은평구,응암2동,192811.0,454967.0,8255.0
3130167,연신내상점가(연빛거리),전통시장,은평구,갈현1동,192841.0,457827.0,100156.0
3130168,연서시장,전통시장,은평구,불광2동,193102.0,457788.0,21658.0
3130169,대조시장,전통시장,은평구,대조동,193520.0,456658.0,54016.0
3130170,제일시장,전통시장,은평구,대조동,193757.0,456715.0,21253.0
3130171,불광먹자골목 골목형상점가,전통시장,은평구,불광1동,193917.0,456762.0,45981.0
3130172,모래내시장(서중시장),전통시장,서대문구,남가좌1동,192506.0,452283.0,24841.0
3130173,백련시장,전통시장,서대문구,남가좌2동,193207.0,453049.0,2130.0
3130174,연희사러가,전통시장,서대문구,연희동,193787.0,451957.0,4763.0
3130175,신촌 상인회(신촌상점가),전통시장,서대문구,신촌동,194450.0,450775.0,6147.0
3130176,유진상가,전통시장,서대문구,홍은1동,194956.0,454672.0,18531.0
3130177,인왕시장(홍제골목형상점가),전통시장,서대문구,홍제3동,194989.0,454592.0,22776.0
3130178,이대 앞 스타트업 상점가,전통시장,서대문구,신촌동,195118.0,451097.0,7526.0
3130179,"이화여대 3,5,7길 상점가",전통시장,서대문구,신촌동,195141.0,450967.0,55638.0
3130180,포방터시장,전통시장,서대문구,홍은1동,195483.0,455484.0,28614.0
3130181,아현가구거리상점가,전통시장,서대문구,북아현동,196352.0,450951.0,45816.0
3130182,영천시장,전통시장,서대문구,천연동,196546.0,452358.0,41803.0
3130183,상암동상점가,전통시장,마포구,상암동,190781.0,453048.0,127514.0
3130184,마포농수산물시장,전통시장,마포구,성산2동,190895.0,451575.0,217669.0
3130185,망원월드컵시장,전통시장,마포구,망원2동,191644.0,450958.0,30025.0
3130186,망원시장,전통시장,마포구,망원1동,191763.0,450761.0,42916.0
3130187,영진시장,전통시장,마포구,서교동,192299.0,450437.0,6512.0
3130188,합정시장,전통시장,마포구,합정동,192324.0,449864.0,1869.0
3130189,서교시장,전통시장,마포구,서교동,193066.0,450432.0,5460.0
3130190,홍대소상공인상점가,전통시장,마포구,서교동,193084.0,450375.0,35891.0
3130191,홍대 걷고싶은 거리,전통시장,마포구,서교동,193388.0,450714.0,58130.0
3130192,동진시장,전통시장,마포구,연남동,193538.0,451420.0,4091.0
3130193,신수시장,전통시장,마포구,신수동,194286.0,449527.0,6691.0
3130194,용강동 상점가,전통시장,마포구,용강동,194876.0,449054.0,54198.0
3130195,도화동 상점가,전통시장,마포구,도화동,195525.0,448962.0,101880.0
3130196,공덕시장,전통시장,마포구,공덕동,195839.0,449451.0,7426.0
3130197,마포시장,전통시장,마포구,공덕동,195890.0,449503.0,9701.0
3130198,아현시장,전통시장,마포구,아현동,195969.0,450765.0,27671.0
3130199,신월3동 골목시장,전통시장,양천구,신월3동,184634.0,448266.0,21147.0
3130200,"신월7동 골목시장(약수시장, 우성상가)",전통시장,양천구,신월7동,185253.0,447069.0,13685.0
3130201,월정로시장,전통시장,양천구,신월1동,185340.0,448178.0,34925.0
3130202,신영시장,전통시장,양천구,신월1동,185484.0,448177.0,45406.0
3130203,서서울 골목형상점가,전통시장,양천구,신월1동,185608.0,447927.0,20663.0
3130204,경창시장,전통시장,양천구,신월2동,186037.0,447238.0,31087.0
3130205,신곡종합시장(신월6동 골목시장),전통시장,양천구,신월6동,186079.0,446521.0,20768.0
3130206,신정3동 골목시장,전통시장,양천구,신정3동,187022.0,446574.0,4699.0
3130207,신정1동 골목시장(신정제일시장),전통시장,양천구,신정1동,187121.0,446835.0,15853.0
3130208,목동깨비시장(목3동시장),전통시장,양천구,목3동,188063.0,449908.0,52508.0
3130209,목사랑시장(목4동시장),전통시장,양천구,목4동,188196.0,448723.0,35003.0
3130210,목2동시장,전통시장,양천구,목2동,188802.0,449649.0,42782.0
3130211,신정2동 골목시장(오목교중앙시장),전통시장,양천구,신정2동,189057.0,446789.0,21996.0
3130212,공항시장,전통시장,강서구,방화2동,183093.0,451520.0,25563.0
3130213,방신전통시장,전통시장,강서구,방화1동,183423.0,452471.0,18960.0
3130214,송화벽화시장(송화골목시장),전통시장,강서구,발산1동,185468.0,449994.0,30423.0
3130215,대원종합시장,전통시장,강서구,화곡3동,185545.0,449460.0,3092.0
3130216,화곡중앙시장,전통시장,강서구,화곡1동,185783.0,448352.0,34409.0
3130217,화곡본동시장,전통시장,강서구,화곡본동,186203.0,449328.0,21265.0
3130218,신월중앙시장,전통시장,강서구,등촌3동,186245.0,451048.0,6449.0
3130219,까치산시장,전통시장,강서구,화곡8동,186491.0,448139.0,39544.0
3130220,등마루시장,전통시장,강서구,등촌1동,187585.0,450820.0,14496.0
3130221,"남부골목시장(남부화곡시장, 남부시장)",전통시장,강서구,화곡4동,187694.0,448184.0,81027.0
3130222,오류시장,전통시장,구로구,오류1동,186135.0,444133.0,20163.0
3130223,고척근린시장,전통시장,구로구,고척2동,186721.0,444751.0,29145.0
3130224,개봉프라자(고척근린시장),전통시장,구로구,고척2동,186837.0,444739.0,2954.0
3130225,개봉중앙시장,전통시장,구로구,개봉2동,187149.0,443562.0,79713.0
3130226,고척프라자,전통시장,구로구,고척1동,187873.0,444929.0,6013.0
3130227,고척골목시장상점가(그라운드 고척),전통시장,구로구,고척1동,187952.0,444881.0,17693.0
3130228,구로시장,전통시장,구로구,구로4동,189872.0,443283.0,13770.0
3130229,남구로시장,전통시장,구로구,구로4동,189966.0,443409.0,45490.0
3130230,가리봉시장,전통시장,구로구,가리봉동,190201.0,442473.0,20139.0
3130231,독산동 우시장,전통시장,금천구,독산1동,190847.0,440814.0,63392.0
3130232,독산동 맛나는거리상점가(독산동 맛나는거리),전통시장,금천구,독산4동,191176.0,441096.0,29410.0
3130233,남문시장,전통시장,금천구,독산3동,191247.0,441612.0,48355.0
3130234,푸른터시장(기능상실),전통시장,금천구,독산3동,191277.0,442035.0,6342.0
3130235,대명여울빛거리시장(대명시장),전통시장,금천구,시흥1동,191342.0,439355.0,51350.0
3130236,비단길현대시장(현대시장),전통시장,금천구,시흥1동,191404.0,439747.0,71349.0
3130237,박미시장(기능상실),전통시장,금천구,시흥3동,191603.0,437869.0,7798.0
3130238,은행나무시장,전통시장,금천구,시흥5동,192025.0,439150.0,36517.0
3130239,양남시장,전통시장,영등포구,양평1동,190381.0,447047.0,2975.0
3130240,영등포유통상가,전통시장,영등포구,당산1동,190643.0,447018.0,47667.0
3130241,선유도역 골목형상점가,전통시장,영등포구,양평2동,190776.0,448469.0,73950.0
3130242,대림중앙 골목형상점가,전통시장,영등포구,대림2동,191020.0,443257.0,19474.0
3130243,도림시장,전통시장,영등포구,도림동,191026.0,445598.0,5598.0
3130244,대림중앙시장,전통시장,영등포구,대림2동,191108.0,443509.0,47326.0
3130245,영일시장,전통시장,영등포구,문래동,191222.0,446445.0,60601.0
3130246,영등포청과시장(조광시장),전통시장,영등포구,당산1동,191260.0,446913.0,96522.0
3130247,우리시장,전통시장,영등포구,대림1동,191589.0,444148.0,16285.0
3130248,영등포역지하도상점가,전통시장,영등포구,영등포본동,191565.0,446096.0,154926.0
3130249,동남상가,전통시장,영등포구,영등포동,191659.0,446794.0,1854.0
3130250,삼구시장(로타리상가),전통시장,영등포구,영등포동,191658.0,446738.0,5729.0
3130253,영신상가(제일상가),전통시장,영등포구,영등포동,191746.0,446714.0,5196.0
3130254,남서울상가,전통시장,영등포구,영등포동,191773.0,446763.0,3391.0
3130255,영등포전통시장,전통시장,영등포구,영등포동,191885.0,446846.0,55174.0
3130256,신동시장,전통시장,영등포구,신길3동,191932.0,445186.0,4593.0
3130257,영등포시장기계공구상가,전통시장,영등포구,영등포동,192049.0,446670.0,39289.0
3130258,영진시장A동,전통시장,영등포구,신길6동,192568.0,444551.0,6326.0
3130259,대신시장,전통시장,영등포구,신길1동,192707.0,445752.0,8116.0
3130260,신대방1동골목상권,전통시장,동작구,신대방1동,191941.0,443427.0,21868.0
3130261,성대전통시장(성대시장),전통시장,동작구,상도3동,193904.0,444409.0,53092.0
3130262,상도도깨비 골목형상점가,전통시장,동작구,상도2동,194442.0,444884.0,23166.0
3130263,신노량진시장(기능상실),전통시장,동작구,노량진2동,194649.0,445465.0,13242.0
3130264,상도약수골목형상점가,전통시장,동작구,상도4동,195047.0,444141.0,15512.0
3130265,노량진중앙시장,전통시장,동작구,노량진1동,195104.0,445890.0,10864.0
3130266,만양로상점가,전통시장,동작구,노량진1동,195116.0,445792.0,4662.0
3130267,본동인정시장(기능상실),전통시장,동작구,노량진1동,195675.0,445816.0,24321.0
3130268,상도전통시장,전통시장,동작구,상도1동,195763.0,444418.0,48100.0
3130269,강남시장(동작구 강남시장),전통시장,동작구,상도1동,195879.0,444165.0,2889.0
3130270,흑석시장,전통시장,동작구,흑석동,196718.0,445267.0,2989.0
3130271,남성역골목시장,전통시장,동작구,사당4동,197564.0,442670.0,29047.0
3130272,사당시장,전통시장,동작구,사당4동,197803.0,442619.0,5844.0
3130273,남성사계시장(남성시장),전통시장,동작구,사당2동,198271.0,443197.0,43008.0
3130274,사당1동먹자골목상점가(사당1동먹자골목),전통시장,동작구,사당1동,198283.0,442093.0,40304.0
3130275,강남골목시장,전통시장,관악구,조원동,191590.0,442605.0,14823.0
3130276,신림중앙시장(조원동 펭귄시장),전통시장,관악구,조원동,192184.0,442657.0,7150.0
3130277,조원동 펭귄시장(신림중앙시장),전통시장,관악구,조원동,192141.0,442580.0,32672.0
3130278,미성동 도깨비시장 골목형상점가,전통시장,관악구,미성동,192599.0,441665.0,24874.0
3130279,관악신사시장,전통시장,관악구,신사동,192640.0,442964.0,49986.0
3130280,신림종합시장,전통시장,관악구,신사동,192702.0,442782.0,8761.0
3130281,우림시장,전통시장,관악구,난곡동,192959.0,441201.0,6466.0
3130282,난곡 골목형상점가,전통시장,관악구,난곡동,192987.0,441112.0,11565.0
3130283,신원시장,전통시장,관악구,신원동,193546.0,442582.0,26568.0
3130284,관악종합시장(신원시장),전통시장,관악구,신원동,193636.0,442462.0,2721.0
3130285,서원동상점가,전통시장,관악구,서원동,193691.0,442612.0,60026.0
3130286,신신림시장(삼성동시장),전통시장,관악구,삼성동,194000.0,441260.0,4126.0
3130287,삼성동 시장(삼성동시장),전통시장,관악구,삼성동,194010.0,441203.0,13340.0
3130288,신림현대종합상가,전통시장,관악구,서림동,194165.0,441693.0,3964.0
3130289,봉일시장,전통시장,관악구,은천동,194553.0,442944.0,4844.0
3130290,영림시장,전통시장,관악구,청룡동,194966.0,442472.0,72197.0
3130291,봉천제일종합시장,전통시장,관악구,청룡동,195085.0,442420.0,3079.0
3130292,봉천현대시장,전통시장,관악구,은천동,195277.0,443011.0,5418.0
3130293,봉천중앙시장,전통시장,관악구,중앙동,195973.0,442762.0,17101.0
3130294,관악중부시장,전통시장,관악구,행운동,196125.0,442778.0,27900.0
3130295,인헌시장(원당종합시장),전통시장,관악구,인헌동,196979.0,441661.0,42171.0
3130296,남부종합시장,전통시장,서초구,방배본동,198664.0,443924.0,6658.0
3130301,양재시장,전통시장,서초구,양재1동,203426.0,442741.0,8409.0
3130302,강남시장(강남구 강남시장),전통시장,강남구,신사동,201828.0,446589.0,3961.0
3130303,영동전통시장,전통시장,강남구,논현1동,202138.0,445525.0,39097.0
3130304,신사상가,전통시장,강남구,압구정동,202510.0,448092.0,2739.0
3130305,논현종합시장,전통시장,강남구,논현2동,203038.0,445603.0,6787.0
3130306,강남언주로,전통시장,강남구,역삼1동,203794.0,445045.0,22922.0
3130307,도곡시장,전통시장,강남구,역삼2동,204573.0,444284.0,7462.0
3130308,청담삼익시장,전통시장,강남구,청담동,205090.0,446987.0,7529.0
3130309,은마종합상점가,전통시장,강남구,대치2동,205628.0,444032.0,30661.0
3130310,강남개포시장,전통시장,강남구,개포2동,205978.0,443274.0,25364.0
3130311,새마을시장,전통시장,송파구,잠실본동,207534.0,445500.0,79375.0
3130312,석촌시장,전통시장,송파구,석촌동,209466.0,444551.0,46711.0
3130313,방이시장,전통시장,송파구,방이2동,210214.0,445738.0,143645.0
3130314,풍납시장,전통시장,송파구,풍납1동,210613.0,448663.0,120813.0
3130315,문정동 로데오거리 상점가(문정동 로데오거리),전통시장,송파구,가락본동,210897.0,443396.0,75829.0
3130316,마천시장,전통시장,송파구,마천2동,213305.0,444320.0,9557.0
3130317,마천중앙시장,전통시장,송파구,마천2동,213364.0,444298.0,33745.0
3130318,로데오거리상점가,전통시장,강동구,천호2동,211228.0,448860.0,56564.0
3130319,성내전통시장,전통시장,강동구,성내2동,211269.0,448247.0,31651.0
3130320,암사종합시장,전통시장,강동구,암사1동,211408.0,450161.0,37201.0
3130321,장신구 특화거리 상점가,전통시장,강동구,성내1동,211418.0,447594.0,38487.0
3130322,고분다리전통시장,전통시장,강동구,천호3동,211771.0,449208.0,20499.0
3130323,둔촌역전통시장,전통시장,강동구,성내3동,211868.0,447599.0,36613.0
3130324,길동복조리시장,전통시장,강동구,길동,212690.0,448844.0,29464.0
3130325,명일전통시장,전통시장,강동구,명일1동,212839.0,449976.0,27547.0
3130326,고덕 골목형상점가,전통시장,강동구,고덕2동,215010.0,450928.0,29082.0
3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",전통시장,중구,신당동,200994.0,452152.0,36213.0
